tradeid;time;leagueid;items1;items2;owner1;owner2;rounds
680944772206125056;1616757414648;679959962415374336;2021-05.04;"2021-05.06; 2022-02";469331558478639104;335600329133416448;26
680947092297965568;1616713382022;672948858933805056;2021-08.09;"2021-12.02; 2022-04";605613203451371520;474718219916013568;29
680948225447923712;1616713316625;653799182364139520;"2022-02; 2023-01";2021-05.11;450806234967175168;545027231449899008;38
680950311321407488;1616713728195;672948858933805056;"2021-12.02; 2022-04";2021-08.09;605613203451371520;474718219916013568;29
680951667679621120;1616714670694;676480089013170176;2021-05.13;"2021-11.05; 2021-06.05; 2022-04";676667040446107648;675936263110459392;22
680953360563658752;1616714466595;680509190166343680;"2021-07.03; 2021-04.11";"2021-03.12; 2021-07.12";578633757066571776;566448473196691456;35
680957138859790336;1616715382124;679800280405073920;"2021-14.10; 2021-15.10; 2021-17.10";"2021-14.06; 2021-15.06; 2021-17.06";214598198210064384;338108376229613568;31
680957828801859584;1616716162451;679800280405073920;2021-14.07;"2021-15.05; 2021-17.05";679883227711741952;76430270836129792;31
680958096138399744;1616716522162;680595121787441152;"2021-02.03; 2021-03.03";"2021-01.08; 2021-05.08";392926978111447040;607062724605726720;42
680963048449585152;1616855821761;651208748567703552;2021-01.03;"2021-02.13; 2021-01.04";437111235306057728;419093850825441280;4
680963185406210048;1616717933468;672948858933805056;"2021-13.07; 2021-07.07";"2021-11.12; 2021-08.12; 2022-03";549730514500472832;431201599533088768;29
680964260309864448;1616730398437;680623896596135936;2021-09.10;2022-01;636454329154560000;330080663396950016;25
680964458276802560;1616717125812;676480089013170176;2021-06.14;"2021-11.10; 2021-06.10";675944184355557376;675936263110459392;22
680967818975457280;1616717993221;680509190166343680;"2021-11.11; 2021-03.11; 2022-02";"2021-04.05; 2021-08.05";337271055787782144;462257441967435776;35
680967898285539328;1616720011778;679863342537474048;"2021-06.06; 2021-08.06";"2021-10.03; 2021-05.03";608699442899517440;643093116252962816;28
680969807239159808;1616718423394;679876344057798656;"2022-02; 2022-03";2021-10.10;83589053660151808;550165933667827712;28
680970639326121984;1616718619909;680595121787441152;2021-02.10;"2021-02.06; 2023-02";559433224134701056;514652566785216512;42
680972862357594112;1616719331526;680595121787441152;2023-01;"2021-06.01; 2021-07.01";469990828467548160;658137440762019840;42
680973642011602944;1616719356917;680538410993147904;"2021-10.02; 2021-07.02; 2022-03";"2021-10.12; 2021-07.07";332562739333464064;545462875983597568;30
680974197442285568;1616719723088;650824739245346816;"2021-02.02; 2021-01.03";"2021-01.06; 2021-02.03; 2021-02.01";488106768686116864;523226668740952064;4
680975034465972224;1616719662757;671684620605034496;"2021-12.03; 2021-04.03";"2022-01; 2021-03.06";649003388050415616;467991855003332608;38
680975443809095680;1616719781714;679963392785580032;"2021-06.10; 2021-09.10";"2021-06.09; 2021-08.08";647589796851589120;470370551718735872;27
680976614602924032;1616720358024;680522598026637312;"2021-06.04; 2022-01; 2022-02";2021-05.01;402896745207443456;366772654000119808;34
680981224805703680;1616721127484;654515888304791552;2021-06.10;"2021-06.07; 2022-02";433454398702612480;354377839224594432;27
680981921026625536;1616721310885;676999282485714944;"2021-14.02; 2021-04.02; 2022-01";"2021-10.03; 2021-02.03";585961054668894208;397832124436090880;40
680982882688241664;1616721575430;680639458718081024;"2021-04.06; 2021-06.06";"2021-12.01; 2021-02.01";292498066500501504;667601741646241792;31
680983208715685888;1616722081201;653799182364139520;"2021-13.03; 2021-20.03";"2021-14.10; 2021-17.10";386977848893939712;545027231449899008;38
680984299402502144;1616721846973;680509190166343680;"2021-14.04; 2021-04.04";"2021-10.05; 2021-05.05; 2022-02";337271055787782144;474730801167069184;35
680985003357716480;1616740319872;650568613983514624;"2021-03.14; 2021-04.14; 2021-09.14";"2021-03.04; 2021-04.04";680270045087068160;431599293720170496;38
680985341808709632;1616722585899;680111822384205824;"2021-10.12; 2021-11.12";"2021-12.11; 2021-13.11; 2023-01";300669035039703040;611992840871944192;26
680986604172546048;1616722867845;672948858933805056;"2021-10.09; 2021-12.09; 2022-02";"2021-11.06; 2021-08.06";666798925616852992;474718219916013568;29
680988356800225280;1616722810862;654515888304791552;"2021-07.02; 2021-10.05";"2021-12.09; 2021-06.09";76654230483910656;438858642968539136;27
680991554244018176;1616726153967;680639458718081024;"2021-05.04; 2021-08.04";2021-04.10;522596906857193472;586963229675130880;31
680992053592670208;1616723875676;680509190166343680;"2021-14.03; 2021-05.03; 2021-05.02";"2021-05.11; 2021-06.11; 2021-07.11";462257441967435776;566448473196691456;35
680994516915785728;1616803450750;671845575129395200;"2021-03.02; 2021-05.02; 2022-01";2021-01.10;671591836241993728;559048403677016064;28
680997838020214784;1616725537464;680522598026637312;2021-06.04;"2021-10.11; 2021-07.11";474234967002443776;402896745207443456;34
680997974746157056;1616725107112;680953211863011328;"2021-02.05; 2021-04.05";2021-01.02;509420406293413888;598277888923467776;27
681001235406491648;1616726146659;680953211863011328;"2021-01.04; 2021-10.04";"2021-02.09; 2021-05.09; 2021-07.09";497974858064326656;603291105785610240;27
681001464465793024;1616725988565;677299566025990144;2022-01;"2021-13.07; 2021-14.07; 2022-03";605550124256550912;325068397295456256;29
681004348427304960;1616726739546;680595121787441152;"2023-02; 2023-03; 2023-04";2021-09.12;318029221987381248;658137440762019840;42
681007599335833600;1616727574211;680509190166343680;"2021-05.01; 2021-08.01";"2021-10.02; 2021-04.02";342083707525537792;570073092370640896;35
681008081634656256;1616727542223;680595121787441152;"2021-06.02; 2021-07.02";"2021-12.09; 2021-03.09";658137440762019840;473982253572026368;42
681010401856536576;1616728096059;680595121787441152;"2021-11.10; 2021-07.10";2023-01;473982253572026368;514652566785216512;42
681015725774708736;1616748009034;653037354038173696;"2021-01.10; 2021-02.10";"2021-02.09; 2021-03.09";445836379402792960;602113327254011904;4
681016520905678848;1616729558984;680509190166343680;"2021-08.02; 2021-05.01";"2021-05.09; 2021-06.09";541411312319938560;342083707525537792;35
681023134777819136;1616731608378;677299566025990144;"2021-14.05; 2021-15.05";"2021-14.10; 2021-16.10";533027987385815040;627755440205266944;29
681023712329265152;1616731424105;672948858933805056;"2021-11.12; 2021-08.12; 2021-11.07";"2021-08.06; 2021-09.09; 2022-03";474718219916013568;431201599533088768;29
681026236503375872;1616732539542;680953211863011328;"2021-04.10; 2021-06.10; 2023-02";2021-02.09;603291105785610240;539683602128859136;27
681027375005274112;1616732231281;680623896596135936;"2021-15.05; 2021-09.05";2021-08.01;539683602128859136;570806683863408640;25
681032154892824576;1616733519790;680953211863011328;"2021-05.12; 2021-07.12; 2023-02; 2023-04";2021-02.04;603291105785610240;636838534396862464;27
681048574116564992;1616737263715;677575852879335424;"2021-07.03; 2021-12.07";"2021-06.06; 2021-17.08";649752380061114368;558131956797526016;28
681076207344746496;1616760663207;679177594393931776;"2021-11.07; 2021-14.04";2021-08.03;541752557542461440;575785348135780352;30
681083080726900736;1616745432348;653670977955262464;"2021-11.07; 2021-06.07";"2021-10.03; 2021-28.03; 2021-06.03";498987202840096768;468194017813721088;60
681083307257053184;1616819283911;650103021241462784;2021-01.03;"2022-01; 2021-01.09";433997308409933824;448968551294824448;4
681098553942167552;1616758343543;679963392785580032;2021-07.02;"2021-07.11; 2021-09.08";597419375095504896;522610528298483712;27
681102744496463872;1616750214652;659105173842522112;"2021-14.03; 2021-03.03; 2021-06.03";"2021-11.06; 2021-08.06; 2021-09.06; 2021-04.02";666024529046351872;644893608289333248;50
681105026055229440;1616750901053;653670977955262464;"2021-22.11; 2021-12.12; 2021-18.12; 2021-02.12; 2022-03; 2023-02";"2021-01.08; 2021-10.08";465293214367084544;644893608289333248;60
681111335433506816;1616752146157;653670977955262464;"2021-08.04; 2021-10.01";"2021-16.04; 2021-06.04";462711928582565888;472454571768147968;60
681113119510077440;1616752733484;653670977955262464;2021-06.03;"2021-08.02; 2021-15.06";535158820721983488;468194017813721088;60
681114521204527104;1616776825728;675464097319448576;"2021-14.08; 2021-15.08; 2021-30.08";"2021-16.04; 2021-17.04; 2021-20.04; 2021-24.04";611867754647076864;629468013803974656;40
681115063997771776;1616765639754;650058489196040192;2021-01.05;"2022-01; 2022-02; 2022-03; 2022-01";532852977791086592;391335908596527104;4
681117349759221760;1616753588498;653670977955262464;2021-04.11;"2021-11.06; 2021-12.06; 2022-01; 2023-01";535158820721983488;466611112930963456;60
681129072104919040;1616761540255;660668172608794624;2021-12.02;"2021-15.05; 2021-18.05";316065058822037504;452158853002293248;38
681129848705478656;1616769769933;679863342537474048;"2021-07.03; 2021-09.03; 2022-02";"2021-05.06; 2021-12.12";539881364711698432;608699442899517440;28
681136695902552064;1616758313973;653681742670032896;"2021-02.02; 2021-02.09";2022-01;437638293044064256;467208660225880064;3
681142617790042112;1616759718532;674288185089536000;"2023-04; 2023-05; 2021-21.11; 2021-25.11; 2023-04; 2023-05";"2021-19.10; 2021-23.10";574668719235313664;417609044493082624;5
681148764169244672;1616761144610;680433137548881920;"2021-03.01; 2021-08.01";"2021-05.10; 2021-03.11";574035944160690176;560892689571360768;6
681150390351245312;1616761458915;679963392785580032;"2021-08.11; 2021-07.04";"2021-14.11; 2023-01; 2021-10.08";597419375095504896;565549153554452480;27
681151941996290048;1616761802049;679863342537474048;2021-05.07;"2021-10.06; 2021-12.06; 2021-13.06; 2021-07.06; 2022-03; 2021-10.03";643093116252962816;77156813099122688;28
681154447933534208;1616774362528;651434430598053888;2021-03.06;"2021-03.09; 2021-03.11";586419741443264512;551590553157632000;3
681157067125383168;1616764040699;679902382041141248;2021-10.07;"2023-02; 2023-03; 2023-04; 2023-05";465210060809695232;363533105748901888;25
681157599797813248;1616780038613;659105173842522112;"2021-06.02; 2021-09.02";2021-03.09;508316415357493248;665558963768590336;50
681159785806139392;1616763830968;676064287709560832;"2021-10.09; 2021-11.09";"2021-14.04; 2021-09.10";600028864537751552;300331355928010752;28
681160843760574464;1616764005859;679963392785580032;"2021-08.11; 2021-12.08";2021-07.03;472547494975238144;597419375095504896;27
681162149426466816;1616764293122;661843445006020608;"2021-03.04; 2021-05.07; 2021-27.02";"2021-28.05; 2021-06.12; 2021-01.08";658007683324010496;461547402235473920;29
681166723101065216;1616765325592;672948858933805056;"2021-08.06; 2021-10.07; 2021-12.07; 2022-02";"2021-09.06; 2021-11.04; 2021-09.04; 2022-03";472450820982435840;431201599533088768;29
681166915476983808;1616765408495;664934930626719744;"2021-06.02; 2022-03";2021-06.04;410148518422913024;453632071366078464;30
681169120691056640;1616765903551;654059408380215296;2021-04.10;2022-04;210507067239170048;616466478673330176;4
681170603184578560;1616766254865;664934930626719744;2021-07.02;"2021-07.10; 2022-02; 2023-03";429408494232276992;453632071366078464;30
681177708377509888;1616768235631;677016135476019200;"2021-14.01; 2021-21.01; 2021-27.01";"2021-18.06; 2021-16.11; 2021-23.11; 2021-25.11; 2022-02";656945397532536832;465632365918547968;58
681178567714873344;1616768267342;659105173842522112;"2021-03.11; 2021-05.11";"2021-17.03; 2021-02.03; 2023-02";644893608289333248;465126380300922880;50
681180285844393984;1616768557018;680433137548881920;"2021-04.06; 2021-08.06";"2021-16.05; 2021-03.05";577916708954607616;583421976731758592;6
681186917609463808;1616770137833;680509190166343680;"2021-06.11; 2021-08.11";"2021-11.10; 2021-05.10";568903766444744704;566448473196691456;35
681186958512316416;1616850485477;678837358333894656;2021-04.04;2021-07.10;657034061222617088;453281922001399808;4
681187694381973504;1616797341666;679863342537474048;"2021-05.12; 2021-06.12";"2021-12.06; 2021-13.06; 2022-03; 2022-01; 2022-02";77156813099122688;539881364711698432;28
681190251158384640;1616770940502;679876344057798656;2021-14.07;"2021-16.06; 2021-18.06";472434530850959360;395990344895873024;28
681191616274313216;1616772706559;679963392785580032;"2021-15.11; 2021-16.08; 2021-18.08";2021-13.02;522610528298483712;597419375095504896;27
681192438823460864;1616771642009;672948858933805056;"2021-11.02; 2021-14.02";2021-09.02;463191083094896640;605613203451371520;29
681193794489651200;1616771791559;680433137548881920;2021-04.10;"2021-11.04; 2021-04.04";574325382615490560;574035944160690176;6
681196206709350400;1616775628490;672948858933805056;2021-09.05;"2021-13.02; 2021-16.02; 2022-04";605613203451371520;599388399073288192;29
681196297788649472;1616799220262;677299566025990144;2021-14.09;"2022-02; 2022-03; 2022-04";317886415180402688;279816408622166016;29
681201399731671040;1616774875485;676999282485714944;"2021-02.08; 2021-08.08; 2021-09.13";"2021-02.10; 2021-08.10; 2021-09.10";393586028574683136;545076604061642752;40
681202007859601408;1616773780877;677192092941889536;"2021-13.05; 2021-06.05";"2021-07.02; 2021-09.02";300454836602675200;566817096674643968;52
681204943931146240;1616777894879;666368530555428864;"2021-05.06; 2021-06.06";"2021-05.11; 2021-06.11";469960878314221568;667178763636805632;30
681205445406326784;1616775509221;664934930626719744;2021-07.05;"2022-01; 2022-02";428404884266569728;472226753197109248;30
681206598646984704;1616782026954;673395509938958336;"2021-01.04; 2021-02.04";2021-01.01;11;2;4
681209288269594624;1616778734498;680534931457273856;"2021-06.02; 2021-07.02";"2021-05.08; 2021-09.08";99754940343664640;543208340155731968;16
681210464713121792;1616775772437;664934930626719744;"2021-30.10; 2022-01; 2022-03; 2023-02; 2023-04";2021-07.05;428404884266569728;429408494232276992;30
681212907844890624;1616776364628;650412671635652608;2021-03.01;"2022-04; 2022-04";521191134040940544;461230402724425728;4
681213398985293824;1616776488672;680434396439867392;2021-06.11;"2021-03.07; 2021-06.07";460831409792086016;680187504728555520;25
681216782828134400;1616779753952;672948858933805056;2021-09.05;"2021-13.02; 2021-16.02; 2022-04";599388399073288192;605613203451371520;29
681219345963094016;1616778226984;658573189537918976;2021-45.02;"2021-52.11; 2021-45.12";557935149450739712;610340172126601216;58
681219529543622656;1616778121088;649668840829038592;"2023-03; 2021-04.08";2021-03.02;403976682307878912;311668222879338496;4
681219662754693120;1616779613110;676999282485714944;"2021-02.07; 2021-06.07";"2021-03.08; 2021-05.08; 2022-02";545076604061642752;393584815812722688;40
681219967957438464;1616778274999;676064287709560832;"2021-10.02; 2021-15.02";"2021-11.10; 2021-13.10";600018888297607168;473285784703594496;28
681226813283844096;1616780681145;680433137548881920;"2021-02.12; 2021-04.12";"2021-03.09; 2021-05.09; 2021-06.09; 2022-01";335485935263186944;341425758033440768;6
681228549813821440;1616780254644;680953211863011328;"2021-04.01; 2021-06.01; 2023-01";2021-03.05;598277888923467776;636754001857245184;27
681230952730521600;1616780788436;650464208634368000;"2021-03.02; 2021-02.09";"2021-03.04; 2021-03.10; 2022-04; 2022-02; 2021-03.09; 2023-03";424681643156979712;429496669667606528;5
681237429033738240;1616782287773;646933460409270272;"2021-01.07; 2023-02";2021-01.04;76895092614774784;429030298412396544;25
